ticker,fiscal_date,excluded_year,excluded_year_reason,shares_outstanding,shares_normalized,market_cap,net_income,total_equity,total_debt,free_cash_flow,operating_income,roe,roic,de_ratio,fcf_yield,pe_ratio,roe_avg_3y,roe_std_3y,roic_avg_3y,roic_std_3y,buffett_score,buffett_score_no_valuation,criteria_total
ATO,2022-09-30,False,,137830000.0,False,14425287800.0,774398000.0,9419091000.0,8370016000.0,-1466836000.0,920982000.0,8.22157891881499,4.706179860400109,0.8886224796002077,-10.168504229080268,18.627744131570587,8.498431268953329,0.3249610358211827,5.066623866410085,0.5848136038574091,50,40,6
ATO,2023-09-30,False,,145121000.0,False,15372667530.000002,885862000.0,10870064000.0,7122906000.0,653770000.0,1067147000.0,8.149556433154395,5.255855350400976,0.6552772826360544,4.252807775385485,17.353343444012726,8.262881057771176,0.138668261040409,4.904781294089035,0.3049126293941902,67,60,6
ATO,2024-09-30,False,,152508000.0,False,21012552240.0,1042895000.0,12157669000.0,8129213000.0,-1203378000.0,1355362000.0,8.578083512554915,5.638204591630394,0.6686489819717908,-5.7269482843175075,20.148291285316354,8.316406288174766,0.22946249569299276,5.200079934143826,0.46850901560185026,50,40,6
ATO,2025-09-30,False,,158943000.0,False,26948785650.0,1198754000.0,13558890000.0,9303506000.0,-1511943000.0,1559971000.0,8.841092449308166,5.534016208521955,0.6861554301273924,-5.61043091008444,22.480663797576483,8.522910798339158,0.3490537733715356,5.476025383517775,0.19766116817846863,50,40,6
AVB,2020-12-31,False,,140426390.0,False,22194391360.77917,827706000.0,10754851000.0,7745816000.0,1082579000.0,710485000.0,7.696117779781421,3.8554454907880777,0.7202160215887695,4.877714294581108,26.81434151834005,7.696117779781421,,3.8554454907880777,,50,60,6
AVB,2021-12-31,False,,139681493.0,False,35096370534.36507,1004356000.0,10936461000.0,8270044000.0,1049935000.0,612701000.0,9.183555813896287,3.171964237988629,0.7561901423138618,2.991577146052588,34.944153800410476,8.439836796838854,1.0517775205174094,3.5137048643883535,0.4832942286683673,33,40,6
AVB,2022-12-31,False,,139891551.0,False,22595283317.52,1136438000.0,11256238000.0,8478716000.0,1247227000.0,785290000.0,10.09607295083846,3.928553560479895,0.7532459779190881,5.519855548936274,19.882548205463035,8.991915514838723,1.2114003091208165,3.651987763085534,0.41731658959159545,67,60,6
AVB,2023-12-31,False,,141307186.0,False,26455531362.92,928438000.0,11784791000.0,8135054000.0,1362755000.0,886278000.0,7.878272936702908,4.40109290145851,0.6903010838291489,5.151115588288783,28.494666701406015,9.052633900479218,1.1146814057094985,3.8338702333090113,0.6200104976320364,33,40,6
AVB,2024-12-31,False,,142272967.0,False,31270173994.20033,1082175000.0,11941092000.0,8250531000.0,1409852000.0,915750000.0,9.062613369028561,4.533432454763859,0.6909360550944587,4.508615782763105,28.895672136392292,9.012319752189976,1.1097550682902706,4.287692972234088,0.31798471213035645,50,60,6
AVB,2025-12-31,False,,142005973.0,False,26271105005.0,1056599000.0,11834317000.0,9493752000.0,1406163000.0,919756000.0,8.928263456184247,4.3170577961346295,0.8022222152744429,5.35250801111097,24.863836710994427,8.623049920638572,0.6484844189497131,4.417194384118999,0.10908226955893624,67,60,6
AVGO,2020-10-31,False,,4030075107.0,False,140903515966.04102,2960000000.0,23901000000.0,41062000000.0,11598000000.0,4212000000.0,12.384419061963934,7.858456083024029,1.7180034308187941,8.231164368386109,47.60253917771656,12.384419061963934,,7.858456083024029,,33,40,6
AVGO,2021-10-31,False,,4110275607.0,False,218531023197.36902,6736000000.0,24989000000.0,39730000000.0,13321000000.0,8667000000.0,26.955860578654605,13.334332364827803,1.589899555804554,6.0957020221192915,32.44225403761416,19.67013982030927,10.303565108115164,10.596394223925916,3.872029251802027,50,60,6
AVGO,2022-10-31,False,,4089000000.0,False,193368810000.0,11495000000.0,22709000000.0,39515000000.0,16312000000.0,14282000000.0,50.618697432735914,21.21921022505127,1.7400590074419833,8.43569342956602,16.82199304045237,29.98632569111815,19.296445261545312,14.1373328909677,6.7164756528003755,67,60,6
AVGO,2023-10-31,False,,4149000000.0,False,349034625000.0,14082000000.0,23988000000.0,39229000000.0,17633000000.0,16451000000.0,58.70435217608805,24.273483409349993,1.6353593463398366,5.051934317404756,24.785870259906265,45.42630339582619,16.49886046228579,19.60900866640969,5.6445387932324955,67,60,6
AVGO,2024-10-31,False,,4624000000.0,False,816783359999.9999,5895000000.0,67678000000.0,67566000000.0,19414000000.0,14996000000.0,8.710363781435621,6.897080130157593,0.998345104760779,2.3768848572037515,138.55527735368955,39.34447113008653,26.836185514034476,17.46325792151962,9.27713484919162,33,40,6
AVGO,2025-10-31,False,,4712000000.0,False,1773926640000.0002,23126000000.0,81292000000.0,65136000000.0,26914000000.0,26075000000.0,28.44806377011268,18.118422355215564,0.8012596565467697,1.517199155428434,76.70702412868634,31.954259909212116,25.180742193699082,16.429661964907716,8.81043594109773,33,40,6
AVY,2020-12-31,False,,83151174.0,False,12821079519.06,555900000.0,1484900000.0,2116800000.0,532700000.0,862800000.0,37.436864435315506,18.181766351792955,1.4255505421240489,4.154876344133742,23.063643675229358,37.436864435315506,,18.181766351792955,,100,100,6
AVY,2021-12-31,False,,82605953.0,False,17783409561.84,740100000.0,1924400000.0,3104700000.0,774700000.0,1064300000.0,38.45874038661401,15.862529964784885,1.6133340261899813,4.356307474705902,24.028387463640048,37.947802410964755,0.7225754146946267,17.02214815828892,1.6399477764279944,83,80,6
AVY,2022-12-31,False,,80810016.0,False,14626612896.0,757100000.0,2032200000.0,3102100000.0,662500000.0,1073400000.0,37.255191418167506,15.839362878791658,1.5264737722665092,4.529415010232318,19.319261518953905,37.71693208003234,0.6488150307098995,16.6278863984565,1.3457493676402135,83,80,6
AVY,2023-12-31,False,,80700000.0,False,16314312000.0,503000000.0,2127900000.0,3244300000.0,540900000.0,963800000.0,23.63832886883782,12.989888869475758,1.5246487146952394,3.315493782391804,32.4340198807157,33.11742022453978,8.231161049765085,14.897260571017434,1.6518729625336945,50,60,6
AVY,2024-12-31,False,,79800396.0,False,14941826945.04396,704900000.0,2312300000.0,3152200000.0,699000000.0,1115400000.0,30.484798685291704,15.089922977613574,1.3632314146088311,4.678142790509635,21.197087452183233,30.459439657432345,6.808466694642401,14.639724908626997,1.4771202586218697,100,100,6
AVY,2025-12-31,False,,76877487.0,False,14080880518.92,688000000.0,2242100000.0,3732900000.0,681000000.0,1123800000.0,30.68551804112216,13.987847067534032,1.6649123589491994,4.8363452774488325,20.466396103081397,28.269548531750562,4.012009314491113,14.02255297154112,1.0504471374920588,83,80,6
AXP,2020-12-31,False,,805000000.0,False,96141150000.0,3135000000.0,22984000000.0,44830000000.0,4113000000.0,,13.639923424991299,,1.95048729550992,4.278084878327334,30.667033492822966,13.639923424991299,,,,40,50,5
AXP,2021-12-31,False,,789000000.0,False,129522240000.0,8060000000.0,22177000000.0,40918000000.0,13095000000.0,,36.34395995851558,,1.8450647066780899,10.110232806350478,16.06975682382134,24.99194169175344,16.054178193162137,,,60,50,5
AXP,2022-12-31,False,,751000000.0,False,110960250000.0,7514000000.0,24711000000.0,43921000000.0,19224000000.0,,30.4075108251386,,1.7773865889684757,17.3251231860058,14.76713468192707,26.797131402881828,11.774737721426865,,,60,50,5
AXP,2023-12-31,False,,735000000.0,False,137694900000.0,8374000000.0,28057000000.0,49159000000.0,16996000000.0,,29.84638414655879,,1.7521117724631998,12.343231303410656,16.44314545020301,32.19928497673766,3.6003421803747186,,,80,75,5
AXP,2024-12-31,False,,712000000.0,False,211698952880.0,10129000000.0,30264000000.0,51089000000.0,12139000000.0,,33.46880782447793,,1.6881112873380915,5.734085990912248,20.90028165465495,31.24090093205844,1.949716037868386,,,80,75,5
AXP,2025-12-31,False,,695000000.0,False,259506056950.0,10833000000.0,33474000000.0,57759000000.0,16003000000.0,,32.36243054310808,,1.7254884387883134,6.166715408528348,23.95514233822579,31.892540838048266,1.8563635357273647,,,80,75,5
BABA,2021-03-31,False,,2449094903.125,True,4491640052331.25,143284000000.0,1083634000000.0,181439000000.0,188601000000.0,89678000000.0,13.222545619646485,5.835304863724296,0.16743568400400874,4.198933970724399,31.34781310077364,13.222545619646485,,5.835304863724296,,50,60,6
BABA,2022-03-31,False,,2442184556.25,True,2277679004541.0,47079000000.0,1082193000000.0,176597000000.0,89435000000.0,94779000000.0,4.350333073675397,4.138942733038803,0.16318438577961603,3.926584906024676,48.379935948958135,8.786439346660941,6.27360165538452,4.98712379838155,1.1995091659557726,33,40,6
BABA,2023-03-31,False,,2376706187.5,True,1965631085310.0,65573000000.0,1122921000000.0,195569000000.0,165400000000.0,103065000000.0,5.83950251175283,6.454056154530624,0.1741609605662375,8.414600340628757,29.976226271636193,7.8041270683582376,4.751194702549501,5.476101250431241,1.1986275340759454,33,40,6
BABA,2024-03-31,False,,2522750000.0,False,182546190000.0,71332000000.0,1112599000000.0,205614000000.0,149664000000.0,123871000000.0,6.411294635353798,7.3131200856905565,0.18480512745382657,81.98692068018511,2.5591065720854593,5.533710073594008,1.0639654134911085,5.968706324419995,1.6418050461955391,67,60,6
BABA,2025-03-31,False,,2348875000.0,False,311061492761.25,125976000000.0,1090106000000.0,248110000000.0,77537000000.0,147076000000.0,11.556307368274279,8.484540605836534,0.22760171946581342,24.926582622527377,2.469212332200181,7.935701505126969,3.1485435792355703,7.417238948685905,1.0192386030622802,67,60,6
BABA,2026-03-31,False,,2321000000.0,False,283115580000.0,102127000000.0,1126270000000.0,281722000000.0,-50724000000.0,59665000000.0,9.067719108206736,3.2535816768410593,0.2501371784740781,-17.916357693914268,2.7721912912354227,9.011773703944938,2.5729625768114044,6.350414122789383,2.745147520164167,50,40,6
BAC,2020-12-31,False,,8753200000.0,False,262420936000.0,17894000000.0,272924000000.0,282255000000.0,37993000000.0,,6.556403980595331,,1.0341890049977283,14.47788449317931,14.665303230133006,6.556403980595331,,,,80,75,5
BAC,2021-12-31,False,,8493300000.0,False,378206649000.0,31978000000.0,270066000000.0,303870000000.0,-7193000000.0,,11.840809283656588,,1.1251694030348136,-1.9018703185199688,11.827088904872099,9.198606632125959,3.736638824332768,,,60,50,5
BAC,2022-12-31,False,,8113700000.0,False,268725743999.99997,27528000000.0,273197000000.0,302914000000.0,-6327000000.0,,10.076245346764424,,1.1087749865481686,-2.3544450583044996,9.761905841325195,9.49115287033878,2.6903503036283034,,,60,50,5
BAC,2023-12-31,False,,8028600000.0,False,270322962000.0,26515000000.0,291646000000.0,334302000000.0,44982000000.0,,9.091501340666424,,1.146259506387881,16.640095856895798,10.19509568168961,10.336185323695812,1.3929645132064634,,,60,50,5
BAC,2024-12-31,False,,7855500000.0,False,344935005000.0,27132000000.0,295559000000.0,326670000000.0,-8805000000.0,,9.179893016284396,,1.1052615552224767,-2.5526548110128746,12.713217049977885,9.449213234571747,0.5448212774573368,,,60,50,5
BAC,2025-12-31,False,,7521900000.0,False,415810632000.0,30509000000.0,303243000000.0,365904000000.0,12613000000.0,,10.060908248500377,,1.2066362620076967,3.033351970663415,13.629113769707299,9.444100868483732,0.5359960635227523,,,80,75,5
BAX,2020-12-31,False,,509000000.0,False,40312800000.0,1110000000.0,8726000000.0,6804000000.0,1159000000.0,1597000000.0,12.720605088242035,8.834743101836255,0.7797387118954847,2.8750173642118635,36.317837837837835,12.720605088242035,,8.834743101836255,,33,40,6
BAX,2021-12-31,False,,502000000.0,False,43397900000.0,1295000000.0,9121000000.0,18310000000.0,1531000000.0,1344000000.0,14.19800460475825,4.535171925021648,2.007455322881263,3.527820470575765,33.51189189189189,13.459304846500142,1.0446792166503422,6.684957513428952,3.040255935319833,33,40,6
BAX,2022-12-31,False,,504000000.0,False,25688880000.0,-2421000000.0,5895000000.0,17203000000.0,591000000.0,605000000.0,-41.06870229007634,,2.9182357930449534,2.300606332389734,,-4.716697532358684,31.490424969531542,6.684957513428952,3.040255935319833,0,0,4
BAX,2023-12-31,False,,506000000.0,False,19561960000.0,2663000000.0,8468000000.0,14364000000.0,1034000000.0,370000000.0,31.447803495512517,,1.6962683042040623,5.285768910681752,7.345835523845287,1.5257019367314761,37.88273147517737,4.535171925021648,,50,40,6
BAX,2024-12-31,False,,510000000.0,False,14601300000.0,-638000000.0,7024000000.0,13449000000.0,559000000.0,439000000.0,-9.083143507972666,,1.9147209567198178,3.8284262360200807,,-6.234680767512162,36.34207214545807,,,33,33,3
BAX,2025-12-31,False,,513000000.0,False,9900900000.0,-957000000.0,6102000000.0,9780000000.0,323000000.0,177000000.0,-15.683382497541789,,1.6027531956735497,3.2623296872001535,,2.2270924966660206,25.520153842374043,,,25,25,4
BG,2020-12-31,False,,139790238.0,False,9112925615.22,1165000000.0,6620000000.0,8104000000.0,-3901000000.0,1427000000.0,17.598187311178247,7.990646676868055,1.2241691842900302,-42.80732845536153,7.822253746969957,17.598187311178247,,7.990646676868055,,67,60,6
BG,2021-12-31,False,,141057414.0,False,12985745250.72517,2167000000.0,8206000000.0,6820000000.0,-3293000000.0,2129000000.0,26.40750670241287,11.970266482865696,0.8310991957104558,-25.358575394940136,5.992498962032843,22.00284700679556,6.229129479180151,9.980456579866875,2.814016151365225,67,60,6
BG,2022-12-31,False,,149907932.0,False,14956314375.64,1678000000.0,9960000000.0,5623000000.0,-6104000000.0,2313000000.0,16.84738955823293,12.055527037897615,0.5645582329317269,-40.812193744348214,8.913179008128724,20.284361190608017,5.31607068571411,10.672146732543789,2.322638424723661,67,60,6
BG,2023-12-31,False,,148804387.0,False,15021802867.65,2337000000.0,11815000000.0,5756000000.0,2186000000.0,3130000000.0,19.77994075327973,13.6447116900126,0.4871773169699534,14.552181381022052,6.427814663093709,21.011612337975176,4.897624028242721,12.556835070258638,0.9430927819767096,100,100,6
BG,2024-12-31,False,,133964235.0,False,10300510029.15,1188000000.0,10949000000.0,7119000000.0,524000000.0,1617000000.0,10.850305964014979,6.976400614302225,0.650196364964837,5.08712673952166,8.6704629875,15.825878758509212,4.551615933146817,10.892213114070813,3.4830399961294445,83,80,6
BG,2025-12-31,True,AUTO: shares jump +44.4% vs année précédente (seuil 15%),193408656.0,False,17344888270.08,843000000.0,17422000000.0,15855000000.0,-879000000.0,1296000000.0,4.838709677419355,2.9054816926319766,0.9100562507174836,-5.067775510069318,20.575193677437724,11.822985464904686,7.517956874986197,7.842197998982267,5.421712743003733,33,20,6
BIIB,2020-12-31,False,,160900000.0,False,39192022000.0,4060500000.0,10686100000.0,7828200000.0,3678000000.0,4446300000.0,37.9979599666857,19.29422843058567,0.7325591188553354,9.384563011318987,9.652018716906785,37.9979599666857,,19.29422843058567,,100,100,6
BIIB,2021-12-31,False,,149100000.0,False,35784000000.0,1727600000.0,10959700000.0,7603500000.0,3345000000.0,2808000000.0,15.763205197222552,14.671653088968078,0.6937689900270992,9.347753185781354,20.713128038897892,26.880582581954126,15.72234587550732,16.982940759776874,3.2686543706035196,67,60,6
BIIB,2022-12-31,False,,145300000.0,False,40236477453.0,2961600000.0,13388400000.0,6614000000.0,1141100000.0,2901900000.0,22.120641749574258,11.951795502230027,0.49400973977473034,2.8359838440949816,13.58606072832253,25.293935637827502,11.452005304332516,15.30589234059459,3.712078245144911,50,40,6
BIIB,2023-12-31,False,,144700000.0,False,37444017553.0,1161500000.0,14799400000.0,7338200000.0,1235800000.0,1831100000.0,7.848291146938389,7.4084565637607485,0.4958444261253835,3.3003937097582847,32.237638874730955,15.244046031245066,7.150324650731178,11.343968384986285,3.6695498762502994,50,60,6
BIIB,2024-12-31,False,,145600000.0,False,21867664000.0,1632200000.0,16716000000.0,6630300000.0,2515700000.0,2218900000.0,9.764297678870543,8.138983076916018,0.39664393395549175,11.50420090595868,13.397662051219214,13.244410191794397,7.746507939587811,9.166411714302264,2.4397109216347346,50,40,6
BIIB,2025-12-31,False,,146500000.0,False,25842598535.0,1292900000.0,18256800000.0,6577200000.0,1969200000.0,2469000000.0,7.08174488409798,8.258291787310338,0.3602602865781517,7.619976750143791,19.9880876595251,8.231444569968971,1.3817117222382391,7.935243809329035,0.4600948202969203,50,40,6
BKR,2020-12-31,False,,675000000.0,False,14316750000.0,-15761000000.0,18242000000.0,7633000000.0,330000000.0,795000000.0,-86.39951759675473,,0.418429996710887,2.304992404002305,,-86.39951759675473,,,,33,33,3
BKR,2021-12-31,True,AUTO: shares jump +22.1% vs année précédente (seuil 15%),824000000.0,False,19734800000.0,-330000000.0,16746000000.0,6727000000.0,1518000000.0,1579000000.0,-1.9706198495163023,-5.186611302466823,0.40170787053624746,7.691995865172182,,-44.185068723135515,59.70024612517792,-5.186611302466823,,50,50,4
BKR,2022-12-31,True,AUTO: shares jump +19.8% vs année précédente (seuil 15%),987000000.0,False,29146110000.0,-578000000.0,14525000000.0,6658000000.0,899000000.0,1890000000.0,-3.97934595524957,-234.4118139331282,0.45838209982788297,3.084459641441002,,-30.783161133840203,48.1756481513165,-119.79921261779751,162.08669519900107,50,50,4
BKR,2023-12-31,False,,1008000000.0,False,34453440000.0,1970000000.0,15519000000.0,6021000000.0,1838000000.0,2640000000.0,12.694116888974804,9.094104254861536,0.38797602938333653,5.334735805771499,17.489055837563452,2.2480503614029774,9.102141207749195,-76.8347736602445,136.6523963385891,67,60,6
BKR,2024-12-31,False,,994000000.0,False,40694360000.0,3008000000.0,17055000000.0,6023000000.0,2054000000.0,3382000000.0,17.637056581647613,13.501128803881954,0.3531515684549985,5.047382487401202,13.528710106382979,8.783942505124282,11.326266482975948,-70.60552695812824,141.87751832389074,67,60,6
BKR,2025-12-31,False,,988000000.0,False,45536920000.0,2624000000.0,19010000000.0,6087000000.0,2537000000.0,3557000000.0,13.80326144134666,12.926650989710842,0.3201998947922146,5.571303461015809,17.354009146341465,14.711478303989692,2.593608799249022,11.840628016151443,2.395840305246001,83,80,6
BLK,2020-12-31,False,,154105843.0,False,109251796336.42001,5286000000.0,37656000000.0,8019000000.0,3549000000.0,6313000000.0,14.037603569152326,11.198772953017228,0.21295411089866156,3.248459173221768,20.668141569508137,14.037603569152326,,11.198772953017228,,83,80,6
BLK,2021-12-31,False,,152847435.0,False,139665873734.07434,6205000000.0,38893000000.0,9318000000.0,4603000000.0,7488000000.0,15.954027717069911,11.791796696494313,0.23958038721620858,3.2957227681575043,22.508601729907227,14.995815643111118,1.3551165106221756,11.495284824755771,0.41933111041727833,83,80,6
BLK,2022-12-31,False,,150921161.0,False,106947262319.43,4994000000.0,38785000000.0,8489000000.0,4423000000.0,6489000000.0,12.876111898929999,10.898163418041277,0.21887327575093463,4.1356832368362895,21.41515064465959,14.289247728384078,1.5543117554228183,11.29624435585094,0.45472036997198517,83,80,6
BLK,2023-12-31,False,,149300000.0,False,121201738507.0,5676000000.0,41240000000.0,9702000000.0,3821000000.0,6333000000.0,13.763336566440348,9.862028317319314,0.23525703200775946,3.1525950428337444,21.353371829985907,14.197825394146752,1.5842906462957596,10.850662810618301,0.9657607002229324,83,80,6
BLK,2024-12-31,False,,150000000.0,False,154114507500.0,6512000000.0,49355000000.0,14222000000.0,4701000000.0,7538000000.0,13.194205247695267,9.307951326088208,0.28815722824435214,3.0503293143898214,23.666232724201475,13.277884571021872,0.4494925744926284,10.022714353816266,0.8071918149314098,83,80,6
BLK,2025-12-31,False,,155000000.0,False,167913059300.0,5942000000.0,61542000000.0,14996000000.0,3552000000.0,7909000000.0,9.655194826297487,8.05896259185624,0.2436709889181372,2.1153804324736045,28.25867709525412,12.204245546811034,2.225808234396464,9.076314078421253,0.9235818120042004,17,20,6
BRK.B,2020-12-31,False,,2391702304.0,False,549254410196.57697,43253000000.0,451336000000.0,116895000000.0,26761000000.0,59776000000.0,9.583325947852597,8.169915219407025,0.258997731180318,4.872241260734219,12.698643104445402,9.583325947852597,,8.169915219407025,,67,60,6
BRK.B,2021-12-31,False,,2265268867.0,False,679535377375.3486,90949000000.0,514930000000.0,114262000000.0,26151000000.0,116033000000.0,17.662400714660244,14.994001837086,0.22189812207484513,3.8483647607879012,7.471609114727469,13.62286333125642,5.712768553322812,11.581958528246513,4.825357922765173,83,80,6
BRK.B,2022-12-31,False,,2203312898.0,False,680603332159.071,-21998000000.0,481681000000.0,122744000000.0,21886000000.0,-26148000000.0,-4.566922922016854,,0.25482425090464433,3.215676292763843,,7.5596012468319955,11.251991094254095,11.581958528246513,4.825357922765173,60,60,5
BRK.B,2023-12-31,False,,2173318913.0,False,775135923510.5801,97147000000.0,570770000000.0,128271000000.0,29787000000.0,125169000000.0,17.020340942936734,14.475778284349639,0.22473325507647565,3.842809899081322,7.979000108192534,10.038606245193375,12.65283256343369,14.73489006071782,0.36643938831046496,83,80,6
BRK.B,2024-12-31,False,,2156578922.0,False,975118725371.52,89561000000.0,651655000000.0,124762000000.0,11616000000.0,115576000000.0,13.743622008578157,12.078608550937421,0.19145406695260528,1.1912395586059847,10.887760580738492,8.732346676499345,11.633449644632881,13.277193417643531,1.6950549741509275,67,60,6
BRK.B,2025-12-31,False,,2157333421.0,False,1086670395918.5758,67260000000.0,719703000000.0,129081000000.0,25042000000.0,87528000000.0,9.345521694365592,8.4114064663526,0.17935314984097606,2.3044706190630775,16.15626517868831,13.369828215293495,3.8510393369171303,11.655264433879887,3.054270218532505,50,40,6
BRO,2020-12-31,False,,274300000.0,False,12686375000.0,480500000.0,3754223000.0,2312383000.0,642300000.0,668900000.0,12.798920042842422,8.488962499757214,0.6159418340359643,5.0629119823432625,26.402445369406866,12.798920042842422,,8.488962499757214,,50,60,6
BRO,2021-12-31,False,,276024000.0,False,19269235440.0,587100000.0,4196900000.0,2246300000.0,763800000.0,854700000.0,13.988896566513379,10.20971191084459,0.5352283828540113,3.963831374515604,32.82104486458866,13.3939083046779,0.8414404693405279,9.349337205300902,1.2167535773026412,50,60,6
BRO,2022-12-31,False,,277521000.0,False,15810371370.0,671800000.0,4606600000.0,4183000000.0,828800000.0,963700000.0,14.583423783267484,8.407348820487613,0.9080449789432553,5.242128604092366,23.534342616850253,13.790413464207761,0.9086583826298013,9.035341077029805,1.017853299669016,67,60,6
BRO,2023-12-31,False,,279600000.0,False,19882356000.0,870500000.0,5578800000.0,4019600000.0,940600000.0,1156900000.0,15.603714060371408,9.15468150037338,0.7205133720513373,4.730827674547221,22.840156232050546,14.72534480338409,0.8167099035647141,9.257247410568528,0.9055484536019633,67,60,6
BRO,2024-12-31,False,,282000000.0,False,28761180000.0,1002000000.0,6437000000.0,4060000000.0,1092000000.0,1367000000.0,15.56625757340376,10.014438946156528,0.6307286002796334,3.7967844156602752,28.70377245508982,15.251131805680885,0.5785553123949335,9.192156422339174,0.8042001898395006,67,80,6
BRO,2025-12-31,False,,310000000.0,False,24868200000.0,1067000000.0,12573000000.0,7918000000.0,1382000000.0,1502000000.0,8.486439195100612,5.704712260752713,0.629762188817307,5.557298075453793,23.306654170571697,13.21880360962526,4.098390594001309,8.291277569094207,2.280906790540044,50,40,6
BVI,2020-12-31,False,,448617000.0,False,9900977190.0,138900000.0,1285700000.0,3346400000.0,710700000.0,439400000.0,10.80345337170413,4.8854370907238955,2.60278447538306,7.178079358851649,71.2813332613391,10.80345337170413,,4.8854370907238955,,33,40,6
BVI,2021-12-31,False,,450921434.0,False,13189451944.5,446200000.0,1707100000.0,2889200000.0,669700000.0,716400000.0,26.137894675180128,10.774088267845793,1.692460898599965,5.077542287716245,29.559506823173464,18.47067402344213,10.84308743139496,7.829762679284844,4.163905179385039,33,40,6
BVI,2022-12-31,False,,452140348.0,False,11127173964.28,484600000.0,1928000000.0,3045200000.0,704800000.0,795700000.0,25.134854771784234,10.798722937675747,1.579460580912863,6.334043147546001,22.961564102930254,20.69206760622283,8.578463782711653,8.819416098748478,3.4069480247610127,50,40,6
BVI,2023-12-31,False,,453009724.0,False,10360332387.880001,515900000.0,1993800000.0,2538100000.0,662100000.0,820700000.0,25.875213160798477,12.348190079714353,1.2729962884943324,6.390721602470547,20.08205541360729,25.715987535920945,0.520131581106494,11.307000428411964,0.9017808127387722,100,100,6
BVI,2024-12-31,False,,450010000.0,False,13032289600.0,589200000.0,2035800000.0,2873200000.0,858900000.0,912100000.0,28.94193928676687,12.68531821444614,1.4113370665094802,6.590553359096623,22.1186177868296,26.65066907311653,2.0185321473825755,11.944077077278747,1.0061266936306925,100,100,6
BVI,2025-12-31,False,,450010000.0,False,,609500000.0,1753200000.0,3085400000.0,859700000.0,938700000.0,34.76500114077116,13.507477862438586,1.7598676705452887,,,29.860717862778838,4.515550701301076,12.846995385533026,0.5963150773973529,75,75,4
BXP,2020-12-31,False,,155432250.0,False,14590425307.5,1018691000.0,8346509000.0,13485963000.0,1156840000.0,906853000.0,12.204994926621419,,1.6157609127360912,7.928761332305665,14.3227193599433,12.204994926621419,,,,60,50,5
BXP,2021-12-31,False,,156120750.0,False,18066293190.0,631932000.0,8042796000.0,13345591000.0,1133227000.0,973076000.0,7.857118345411222,,1.6593223301946238,6.272603837887787,28.588982976016407,10.03105663601632,3.0744130143359127,,,20,25,5
BXP,2022-12-31,False,,156724250.0,False,10591424815.0,1020584000.0,8370432000.0,14694357000.0,1282399000.0,1061430000.0,12.192727926109429,,1.75550760104138,12.107898818144044,10.377808014822886,10.751613732714024,2.506714040365052,,,60,50,5
BXP,2023-12-31,False,,156863500.0,False,11007111795.0,291424000.0,8192364000.0,16624649000.0,1301520000.0,1038655000.0,3.5572638129848726,,2.0292859301661887,11.824355237231421,37.77009372941144,7.869036694835175,4.31774439349474,,,20,25,5
BXP,2024-12-31,False,,157468000.0,False,11679401560.0,84188000.0,7947656000.0,16984070000.0,1234501000.0,1021931000.0,1.059280874763578,,2.136991082653804,10.569899439265448,138.73000380101678,5.60309087128596,5.841871881138618,,,20,25,5
BXP,2025-12-31,False,,158330000.0,False,10967519100.0,383995000.0,7692240000.0,17358735000.0,1245157000.0,1014351000.0,4.991978929414579,,2.2566554085675956,11.353132724428079,28.56161955233792,3.20284120572101,1.990160806484925,,,40,50,5
CAG,2020-05-31,False,,487300000.0,False,16953167000.0,841800000.0,7950700000.0,9953500000.0,1473100000.0,1447100000.0,10.587746990830995,6.404969172406687,1.2519023482209113,8.689231929349837,20.13918626752198,10.587746990830995,,6.404969172406687,,67,60,6
CAG,2021-05-31,False,,485800000.0,False,18508979028.4,1300900000.0,8631400000.0,9190800000.0,961700000.0,1776200000.0,15.071714901406494,8.596687899754393,1.0648098802048336,5.19585655440193,14.22782614220924,12.829730946118744,3.17064411619081,7.50082853608054,1.549779174561113,67,60,6
CAG,2022-05-31,False,,480300000.0,False,15921945000.0,888200000.0,8862200000.0,9179200000.0,712900000.0,1346000000.0,10.02234208210151,5.621889559182475,1.0357698991221143,4.477468048030564,17.926080837649177,11.893934658113,2.7665205825555854,6.874515543781185,1.5419830212815502,50,40,6
CAG,2023-05-31,False,,478900000.0,False,16421481000.0,683200000.0,8807300000.0,9419200000.0,633200000.0,1075300000.0,7.757201412464659,4.469056411288042,1.0694764570299637,3.8559250532884337,24.036125585480093,10.95041946532422,3.744532362914647,6.22921129007497,2.129780549670653,50,40,6
CAG,2024-05-31,False,,478600000.0,False,13955976000.0,347700000.0,8511300000.0,8613500000.0,1627500000.0,852800000.0,4.085157379013782,2.8376195721965125,1.0120075664117114,11.661670957301732,40.13798101811907,7.28823362452665,2.9962457574834094,4.3095218475556765,1.398974016154932,33,40,6
CAG,2025-05-31,False,,478300000.0,False,10948287000.0,1152500000.0,8932700000.0,8067600000.0,1302600000.0,1466200000.0,12.902034099432422,8.596953919053473,0.9031535817837831,11.8977516756731,9.499598264642083,8.248130963636955,4.428892372131627,5.301209967512675,2.9684748079737093,67,60,6
CARR,2020-12-31,False,,866500000.0,False,32693044999.999996,2006000000.0,6578000000.0,10869000000.0,1380000000.0,1870000000.0,30.49559136515658,7.530878857830825,1.6523259349346306,4.22108127279059,16.2976296111665,30.49559136515658,,7.530878857830825,,67,60,6
